completed_duration_days,completed_duration_hours,branch_code,latitude,longitude,quantity,net_charge,payment_duration_days,haversine_distance_miles,requests_per_day,completed_per_day,cycle_count,sale_price,signs_per_district,cluster,cluster_colour
6.03,144.8,922,50.78798476,0.045563955,1,3.8,103.1,3506.668866,63,46,3,250000,1786,2,Purple
1.99,47.8,922,50.78798476,0.045563955,1,3.8,132.8,3506.668866,82,75,3,250000,1786,2,Purple
2.1,50.4,922,50.78798476,0.045563955,1,3.8,68.2,3506.668866,88,83,3,250000,1786,2,Purple
1.09,26.3,922,50.78798476,0.045563955,1,3.8,132.8,3506.668866,61,60,1,244500,1786,2,Purple
2.14,51.3,922,50.79021181,0.046782082,1,3.8,41.8,3506.822689,59,72,3,284950,1786,2,Purple
0.24,5.7,922,50.79021181,0.046782082,1,3.8,71.8,3506.822689,55,101,3,284950,1786,2,Purple
0.08,2.0,922,50.79021181,0.046782082,1,3.8,16.2,3506.822689,47,71,3,284950,1786,2,Purple
0.77,18.4,922,50.79021181,0.046782082,1,3.8,269.8,3506.822689,17,75,1,243000,1786,2,Purple
1.23,29.6,922,50.7893231,0.043096838,1,3.8,18.3,3506.761165,57,92,2,236000,1786,2,Purple
1.08,26.0,922,50.78897128,0.042130881,1,3.8,103.1,3506.736833,64,75,4,349950,1786,0,Pink
1.09,26.2,922,50.78897128,0.042130881,1,3.8,132.8,3506.736833,61,60,4,349950,1786,0,Pink
1.15,27.6,922,50.78897128,0.042130881,1,3.8,16.2,3506.736833,51,101,4,349950,1786,0,Pink
1.21,29.0,922,50.78897128,0.042130881,1,3.8,69.3,3506.736833,49,63,4,349950,1786,0,Pink
1.75,42.1,902,50.78897128,0.042130881,1,3.8,25.3,3506.736833,97,109,1,225000,1786,2,Purple
0.21,5.1,922,50.78858833,0.044994398,1,3.8,269.8,3506.710515,97,79,1,283000,1786,2,Purple
2.94,70.5,922,50.79219411,0.046059884,1,3.8,269.8,3506.959524,15,75,2,350000,1786,0,Pink
1.07,25.6,922,50.79225267,0.048871926,1,3.8,41.8,3506.963699,70,72,5,286000,1786,2,Purple
1.96,47.0,922,50.79225267,0.048871926,1,3.8,68.2,3506.963699,68,90,5,286000,1786,2,Purple
1.2,28.8,922,50.79225267,0.048871926,1,3.8,16.2,3506.963699,45,71,5,286000,1786,2,Purple
2.31,55.4,922,50.79225267,0.048871926,1,3.8,71.8,3506.963699,70,118,5,286000,1786,2,Purple
0.22,5.3,922,50.79225267,0.048871926,1,3.8,9.4,3506.963699,47,68,5,286000,1786,2,Purple
0.96,23.1,922,50.79225267,0.048871926,1,3.8,71.8,3506.963699,79,94,3,216250,1786,2,Purple
2.0,48.0,922,50.79225267,0.048871926,1,3.8,71.8,3506.963699,90,68,3,216250,1786,2,Purple
1.02,24.6,922,50.79225267,0.048871926,1,3.8,36.2,3506.963699,70,77,3,216250,1786,2,Purple
0.87,21.0,922,50.79245522,0.046042908,1,3.8,269.8,3506.977552,71,64,1,300000,1786,2,Purple
2.93,70.4,922,50.79297176,0.046845889,1,3.8,269.8,3507.013253,15,75,1,222000,1786,2,Purple
0.95,22.9,922,50.79299167,0.045711595,1,3.8,103.1,3507.014576,67,97,2,225000,1786,2,Purple
2.31,55.5,922,50.79299167,0.045711595,1,3.8,41.8,3507.014576,88,128,2,225000,1786,2,Purple
1.5,35.9,922,50.790819,0.04292837,1,3.8,330.8,3506.864442,51,116,3,219000,1786,2,Purple
1.1,26.4,922,50.790819,0.04292837,1,3.8,67.1,3506.864442,83,85,3,219000,1786,2,Purple
2.21,53.1,902,50.79380922,0.045761482,1,3.8,82.1,3507.071026,52,64,4,153250,1786,2,Purple
3.24,77.8,902,50.79380922,0.045761482,1,3.8,25.3,3507.071026,48,92,4,153250,1786,2,Purple
0.9,21.7,902,50.79380922,0.045761482,1,3.8,51.7,3507.071026,72,63,4,153250,1786,2,Purple
1.96,46.9,902,50.79380922,0.045761482,1,3.8,41.8,3507.071026,88,128,4,153250,1786,2,Purple
2.26,54.2,922,50.79310035,0.043616284,1,3.8,67.1,3507.021988,74,88,3,280000,1786,2,Purple
2.13,51.1,922,50.79310035,0.043616284,1,3.8,103.1,3507.021988,63,67,3,280000,1786,2,Purple
1.95,46.7,922,50.79310035,0.043616284,1,3.8,36.2,3507.021988,77,110,3,280000,1786,2,Purple
0.78,18.8,922,50.79254303,0.04205952,1,3.8,132.8,3506.983442,82,101,2,177000,1786,2,Purple
2.12,50.9,950,50.79243472,0.051306271,1,3.85,98.9,3506.976388,83,110,4,260000,1786,2,Purple
1.18,28.4,950,50.79243472,0.051306271,1,3.85,22.1,3506.976388,83,46,4,260000,1786,2,Purple
2.17,52.1,950,50.79243472,0.051306271,1,3.85,71.8,3506.976388,90,68,4,260000,1786,2,Purple
0.95,22.9,950,50.79243472,0.051306271,1,3.85,8.1,3506.976388,65,63,4,260000,1786,2,Purple
0.11,2.6,922,50.792406,0.049512314,1,3.8,103.1,3506.974316,52,67,7,210000,1786,2,Purple
2.16,51.8,922,50.792406,0.049512314,1,3.8,41.8,3506.974316,54,92,7,210000,1786,2,Purple
1.91,45.9,922,50.792406,0.049512314,1,3.8,68.2,3506.974316,62,79,7,210000,1786,2,Purple
0.98,23.5,922,50.792406,0.049512314,1,3.8,18.1,3506.974316,53,59,7,210000,1786,2,Purple
1.28,30.8,922,50.792406,0.049512314,1,3.8,18.1,3506.974316,67,86,7,210000,1786,2,Purple
2.41,57.9,922,50.792406,0.049512314,1,3.8,132.8,3506.974316,74,93,7,210000,1786,2,Purple
1.06,25.5,922,50.792406,0.049512314,1,3.8,8.1,3506.974316,94,105,7,210000,1786,2,Purple
0.35,8.5,922,50.792406,0.049512314,1,3.8,269.8,3506.974316,23,56,2,275000,1786,2,Purple
0.11,2.7,922,50.792406,0.049512314,1,3.8,103.1,3506.974316,52,67,2,275000,1786,2,Purple
2.41,57.8,922,50.79541363,0.046072775,1,3.8,132.8,3507.181817,74,93,7,315000,1786,2,Purple
1.95,46.9,922,50.79541363,0.046072775,1,3.8,132.8,3507.181817,74,93,7,315000,1786,2,Purple
0.84,20.1,922,50.79541363,0.046072775,1,3.8,68.2,3507.181817,82,64,7,315000,1786,2,Purple
0.19,4.5,922,50.79541363,0.046072775,1,3.8,18.1,3507.181817,52,77,7,315000,1786,2,Purple
0.91,21.7,922,50.79548599,0.045536704,1,3.8,18.1,3507.186789,80,87,3,228000,1786,2,Purple
1.26,30.3,922,50.79471735,0.045261913,1,3.8,41.8,3507.133706,75,129,3,200000,1786,2,Purple
1.14,27.4,922,50.79471735,0.045261913,1,3.8,132.8,3507.133706,49,72,3,200000,1786,2,Purple
1.15,27.6,922,50.79471735,0.045261913,1,3.8,8.1,3507.133706,78,97,3,200000,1786,2,Purple
0.91,21.8,922,50.79659282,0.044989026,1,3.8,132.8,3507.263186,61,60,2,230500,1786,2,Purple
1.21,29.1,922,50.79510229,0.042284591,1,3.8,103.1,3507.160156,74,58,3,279000,1786,2,Purple
5.08,122.0,922,50.79510229,0.042284591,1,3.8,132.8,3507.160156,63,37,3,279000,1786,2,Purple
2.96,71.0,922,50.79510229,0.042284591,1,3.8,16.2,3507.160156,15,83,3,279000,1786,2,Purple
1.35,32.3,902,50.79540784,0.042553,1,3.8,25.3,3507.181264,74,58,4,272000,1786,2,Purple
2.21,53.1,902,50.79540784,0.042553,1,3.8,67.1,3507.181264,84,115,4,272000,1786,2,Purple
1.11,26.7,902,50.79540784,0.042553,1,3.8,33.3,3507.181264,40,93,4,272000,1786,2,Purple
1.0,24.1,902,50.79540784,0.042553,1,3.8,82.1,3507.181264,55,54,4,272000,1786,2,Purple
2.25,54.0,900,50.79630438,0.043486428,1,4.0,3.1,3507.243205,60,86,4,259950,1786,2,Purple
0.07,1.8,900,50.79630438,0.043486428,1,4.0,5.1,3507.243205,95,122,4,259950,1786,2,Purple
1.14,27.4,900,50.79630438,0.043486428,1,4.0,4.3,3507.243205,62,78,4,259950,1786,2,Purple
2.31,55.3,900,50.79630438,0.043486428,1,4.0,0.6,3507.243205,57,108,4,259950,1786,2,Purple
2.04,48.8,922,50.79630438,0.043486428,1,3.8,16.2,3507.243205,65,89,3,253000,1786,2,Purple
1.26,30.2,922,50.79630438,0.043486428,1,3.8,16.2,3507.243205,66,106,3,253000,1786,2,Purple
0.91,21.8,922,50.79630438,0.043486428,1,3.8,69.3,3507.243205,60,76,3,253000,1786,2,Purple
0.95,22.8,922,50.79857722,0.04260638,1,3.8,71.8,3507.400097,79,77,2,265000,1786,2,Purple
4.83,115.8,922,50.78661061,0.038779052,1,3.8,330.8,3506.573707,19,92,2,280000,1786,2,Purple
0.81,19.5,922,50.78661061,0.038779052,1,3.8,36.2,3506.573707,70,77,3,262950,1786,2,Purple
0.92,22.0,922,50.78661061,0.038779052,1,3.8,68.2,3506.573707,30,6,3,262950,1786,2,Purple
1.14,27.4,922,50.78661061,0.038779052,1,3.8,8.1,3506.573707,78,97,3,262950,1786,2,Purple
0.84,20.1,902,50.796822,0.042175082,1,3.8,33.3,3507.278889,57,51,1,267000,1786,2,Purple
1.03,24.8,922,50.79392678,0.038018975,1,3.8,36.8,3507.078824,53,64,3,250000,1786,2,Purple
1.1,26.3,922,50.79392678,0.038018975,1,3.8,36.8,3507.078824,44,70,3,250000,1786,2,Purple
0.94,22.6,922,50.79392678,0.038018975,1,3.8,71.8,3507.078824,78,66,3,250000,1786,2,Purple
2.16,51.8,922,50.79392678,0.038018975,1,3.8,41.8,3507.078824,54,92,3,325000,1786,2,Purple
1.2,28.8,922,50.79392678,0.038018975,1,3.8,71.8,3507.078824,72,68,3,325000,1786,2,Purple
0.05,1.3,922,50.79392678,0.038018975,1,3.8,8.1,3507.078824,68,89,3,325000,1786,2,Purple
4.25,102.0,922,50.79562791,0.038972777,1,3.8,71.8,3507.196315,70,66,5,278000,1786,2,Purple
2.17,52.2,922,50.79562791,0.038972777,1,3.8,71.8,3507.196315,98,95,5,278000,1786,2,Purple
0.94,22.5,922,50.79562791,0.038972777,1,3.8,41.8,3507.196315,71,64,5,278000,1786,2,Purple
1.06,25.4,922,50.79562791,0.038972777,1,3.8,68.2,3507.196315,69,83,5,278000,1786,2,Purple
0.13,3.1,922,50.79562791,0.038972777,1,3.8,16.2,3507.196315,67,99,5,278000,1786,2,Purple
3.73,89.4,922,50.79329775,0.034372,1,3.8,132.8,3507.035263,53,37,2,245000,1786,2,Purple
1.04,25.0,922,50.79329775,0.034372,1,3.8,18.1,3507.035263,66,80,2,245000,1786,2,Purple
1.32,31.6,922,50.79329775,0.034372,1,3.8,330.8,3507.035263,52,87,2,320000,1786,2,Purple
1.15,27.6,922,50.79329775,0.034372,1,3.8,36.8,3507.035263,55,64,2,320000,1786,2,Purple
1.62,38.8,922,50.79329775,0.034372,1,3.8,330.8,3507.035263,51,116,3,341000,1786,0,Pink
1.78,42.8,922,50.79329775,0.034372,1,3.8,330.8,3507.035263,97,109,3,341000,1786,0,Pink
2.17,52.1,122,50.87684184,-0.786736163,1,3.8,33.3,3513.106319,29,22,1,326000,408,2,Purple
0.15,3.5,122,50.87705037,-0.786034268,1,3.8,38.9,3513.120174,56,82,2,405000,408,0,Pink
1.18,28.4,122,50.87705037,-0.786034268,1,3.8,6.1,3513.120174,50,108,2,405000,408,0,Pink
0.89,21.5,120,50.84833571,-0.739334319,1,3.8,38.9,3511.102932,56,77,3,640000,408,3,Dark Purple
5.93,142.3,120,50.84833571,-0.739334319,1,3.8,216.4,3511.102932,36,98,3,640000,408,3,Dark Purple
1.18,28.2,120,50.84833571,-0.739334319,1,3.8,7.2,3511.102932,66,44,3,640000,408,3,Dark Purple
0.84,20.2,122,50.91129068,-0.75418,1,3.8,22.9,3515.459922,55,54,2,470000,408,0,Pink
2.21,53.0,122,50.84195442,-0.815223663,1,3.8,38.9,3510.720277,93,82,3,395000,408,0,Pink
1.99,47.8,122,50.84195442,-0.815223663,1,3.8,68.2,3510.720277,76,44,3,395000,408,0,Pink
1.3,31.1,122,50.84195442,-0.815223663,1,3.8,6.1,3510.720277,86,87,3,395000,408,0,Pink
4.11,98.5,120,50.85936242,-0.850076452,1,3.8,41.7,3511.950473,88,30,4,337500,408,0,Pink
0.25,5.9,120,50.85936242,-0.850076452,1,3.8,22.1,3511.950473,54,75,4,337500,408,0,Pink
3.01,72.2,120,50.85936242,-0.850076452,1,3.8,22.1,3511.950473,63,59,4,337500,408,0,Pink
0.17,4.2,120,50.85936242,-0.850076452,1,3.8,7.2,3511.950473,95,122,4,337500,408,0,Pink
4.77,114.5,120,50.844945,-0.8147723,1,3.8,51.7,3510.926367,71,38,5,305000,408,2,Purple
1.75,41.9,120,50.844945,-0.8147723,1,3.8,51.7,3510.926367,33,76,5,305000,408,2,Purple
2.3,55.2,120,50.844945,-0.8147723,1,3.8,22.1,3510.926367,106,62,5,305000,408,2,Purple
2.08,50.0,120,50.844945,-0.8147723,1,3.8,216.4,3510.926367,65,34,5,305000,408,2,Purple
2.08,49.9,120,50.844945,-0.8147723,1,3.8,216.4,3510.926367,65,34,5,305000,408,2,Purple
1.01,24.3,120,50.84075663,-0.843744823,1,3.8,33.7,3510.660805,86,88,1,305000,408,2,Purple
0.07,1.7,120,50.84117569,-0.844288381,1,3.8,285.0,3510.690184,62,63,1,318000,408,2,Purple
5.02,120.4,122,50.84117569,-0.844288381,1,3.8,41.8,3510.690184,72,30,1,340000,408,0,Pink
1.19,28.5,122,50.83177125,-0.849050423,1,3.8,38.9,3510.044927,60,48,3,286000,408,2,Purple
0.93,22.3,122,50.83177125,-0.849050423,1,3.8,41.8,3510.044927,49,92,3,286000,408,2,Purple
0.99,23.8,122,50.83177125,-0.849050423,1,3.8,3.3,3510.044927,76,48,3,286000,408,2,Purple
0.15,3.7,122,50.84012328,-0.78062977,1,3.8,3.2,3510.566779,53,16,4,275000,408,2,Purple
1.0,24.0,122,50.84049452,-0.789511032,1,3.8,20.7,3510.59925,63,109,3,290000,408,2,Purple
1.0,24.0,122,50.84049452,-0.789511032,1,3.8,20.7,3510.59925,63,109,3,320000,408,2,Purple
1.14,27.3,122,50.84049452,-0.789511032,1,3.8,22.9,3510.59925,54,54,3,290000,408,2,Purple
1.14,27.3,122,50.84049452,-0.789511032,1,3.8,22.9,3510.59925,54,54,3,320000,408,2,Purple
0.94,22.6,122,50.84141129,-0.780823453,1,3.8,20.7,3510.655845,51,92,1,355000,408,0,Pink
3.02,72.5,120,50.84206567,-0.783206752,1,3.8,71.8,3510.702848,88,73,3,500000,408,0,Pink
4.97,119.4,120,50.84206567,-0.783206752,1,3.8,51.7,3510.702848,51,37,3,500000,408,0,Pink
0.98,23.6,120,50.84206567,-0.783206752,1,3.8,68.3,3510.702848,88,44,3,500000,408,0,Pink
0.23,5.5,120,50.83893607,-0.787520419,1,3.8,71.8,3510.490123,57,73,5,365000,408,0,Pink
2.16,51.8,120,50.83893607,-0.787520419,1,3.8,71.8,3510.490123,79,44,5,365000,408,0,Pink
2.26,54.3,120,50.83893607,-0.787520419,1,3.8,71.8,3510.490123,27,46,5,365000,408,0,Pink
1.99,47.8,120,50.83893607,-0.787520419,1,3.8,22.1,3510.490123,75,59,5,365000,408,0,Pink
0.95,22.7,120,50.83893607,-0.787520419,1,3.8,216.4,3510.490123,70,77,5,365000,408,0,Pink
0.18,4.3,122,50.84063285,-0.784650091,1,3.8,20.7,3510.605045,97,39,1,420000,408,0,Pink
2.98,71.6,120,50.84001846,-0.787833235,1,3.8,22.1,3510.565087,63,59,3,550000,408,3,Dark Purple
8.02,192.5,120,50.84001846,-0.787833235,1,3.8,33.3,3510.565087,40,36,3,550000,408,3,Dark Purple
1.91,45.8,120,50.84001846,-0.787833235,1,3.8,32.5,3510.565087,69,113,3,550000,408,3,Dark Purple
0.03,0.8,120,50.8411915,-0.787348351,1,3.8,68.3,3510.645692,68,44,3,455000,408,0,Pink
2.89,69.4,120,50.8411915,-0.787348351,1,3.8,68.3,3510.645692,59,64,3,455000,408,0,Pink
0.15,3.6,120,50.8411915,-0.787348351,1,3.8,7.2,3510.645692,95,122,3,455000,408,0,Pink
1.1,26.5,120,50.83833993,-0.803825684,1,3.8,51.7,3510.461701,50,56,7,590000,408,3,Dark Purple
2.06,49.4,120,50.83833993,-0.803825684,1,3.8,22.1,3510.461701,51,58,7,590000,408,3,Dark Purple
0.77,18.5,120,50.83833993,-0.803825684,1,3.8,71.8,3510.461701,69,118,7,590000,408,3,Dark Purple
3.78,90.6,120,50.83833993,-0.803825684,1,3.8,82.1,3510.461701,47,72,7,590000,408,3,Dark Purple
2.04,48.9,120,50.83833993,-0.803825684,1,3.8,71.8,3510.461701,79,29,7,590000,408,3,Dark Purple
4.14,99.3,120,50.83833993,-0.803825684,1,3.8,22.1,3510.461701,83,62,7,590000,408,3,Dark Purple
2.18,52.4,120,50.83833993,-0.803825684,1,3.8,156.3,3510.461701,71,99,7,590000,408,3,Dark Purple
0.84,20.2,120,50.83579899,-0.810380636,1,3.8,18.3,3510.291482,53,16,2,560000,408,3,Dark Purple
1.83,44.0,120,50.83579899,-0.810380636,1,3.8,68.3,3510.291482,76,64,2,560000,408,3,Dark Purple
2.86,68.7,120,50.83794208,-0.794874402,1,3.8,38.9,3510.427214,80,57,3,370000,408,0,Pink
2.34,56.0,120,50.83794208,-0.794874402,1,3.8,41.7,3510.427214,76,36,3,370000,408,0,Pink
1.05,25.1,120,50.83794208,-0.794874402,1,3.8,16.3,3510.427214,76,48,3,370000,408,0,Pink
4.01,96.2,120,50.84486516,-0.785193536,1,3.8,7.2,3510.897638,67,22,2,550000,408,3,Dark Purple
5.11,122.8,120,50.84486516,-0.785193536,1,3.8,7.2,3510.897638,66,97,2,550000,408,3,Dark Purple
3.06,73.4,120,50.84446719,-0.784110163,1,3.8,51.7,3510.869331,49,28,2,540000,408,3,Dark Purple
2.97,71.3,120,50.84446719,-0.784110163,1,3.8,51.7,3510.869331,93,56,2,540000,408,3,Dark Purple
4.89,117.4,122,50.85717309,-0.78487383,1,3.8,36.2,3511.747063,65,98,2,850000,408,1,Mauve
1.16,27.9,122,50.85717309,-0.78487383,1,3.8,36.2,3511.747063,64,34,2,850000,408,1,Mauve
0.93,22.4,122,50.84511565,-0.780755327,1,3.8,68.2,3510.911521,82,64,2,351500,408,0,Pink
1.08,25.8,122,50.84511565,-0.780755327,1,3.8,36.2,3510.911521,64,34,2,351500,408,0,Pink
4.99,119.9,120,50.85920104,-0.780999055,1,3.8,41.7,3511.884087,75,43,5,845000,408,1,Mauve
4.99,119.9,120,50.85920104,-0.780999055,1,3.8,41.7,3511.884087,75,43,5,845000,408,1,Mauve
4.79,115.0,120,50.85920104,-0.780999055,1,3.8,33.3,3511.884087,71,51,5,845000,408,1,Mauve
4.79,115.0,120,50.85920104,-0.780999055,1,3.8,33.3,3511.884087,71,51,5,845000,408,1,Mauve
0.15,3.6,120,50.85920104,-0.780999055,1,3.8,7.2,3511.884087,95,122,5,845000,408,1,Mauve
4.03,96.7,122,50.85273643,-0.778539351,1,3.8,22.1,3511.435924,83,62,6,485000,408,0,Pink
2.81,67.5,122,50.85273643,-0.778539351,1,3.8,3.5,3511.435924,42,17,6,485000,408,0,Pink
1.84,44.1,120,50.84191601,-0.767232026,1,3.8,71.8,3510.680365,70,118,2,212500,408,2,Purple
1.21,29.0,120,50.84191601,-0.767232026,1,3.8,7.2,3510.680365,78,97,2,212500,408,2,Purple
2.9,69.6,120,50.84170425,-0.765064521,1,3.8,22.1,3510.664116,53,97,2,285000,408,2,Purple
1.01,24.2,120,50.84170425,-0.765064521,1,3.8,216.4,3510.664116,70,77,2,285000,408,2,Purple
0.05,1.1,120,50.84494246,-0.765987539,1,3.8,163.1,3510.888359,47,51,2,300000,408,2,Purple
2.09,50.3,120,50.84115825,-0.76615836,1,3.8,33.7,3510.627245,33,36,5,275000,408,2,Purple
0.97,23.3,120,50.84115825,-0.76615836,1,3.8,18.3,3510.627245,47,64,5,275000,408,2,Purple
1.99,47.9,120,50.84115825,-0.76615836,1,3.8,82.1,3510.627245,72,54,5,275000,408,2,Purple
1.25,30.1,120,50.84115825,-0.76615836,1,3.8,25.3,3510.627245,66,39,5,275000,408,2,Purple
0.82,19.6,120,50.84115825,-0.76615836,1,3.8,71.8,3510.627245,81,101,5,275000,408,2,Purple
1.12,26.9,120,50.85446882,-0.771376384,1,3.8,51.7,3511.550074,74,37,4,260000,408,2,Purple
3.91,93.7,120,50.85446882,-0.771376384,1,3.8,82.1,3511.550074,52,23,4,260000,408,2,Purple
1.82,43.6,120,50.85446882,-0.771376384,1,3.8,51.7,3511.550074,61,38,4,260000,408,2,Purple
0.99,23.8,120,50.85446882,-0.771376384,1,3.8,216.4,3511.550074,70,77,4,260000,408,2,Purple
1.3,31.3,120,50.85446882,-0.771376384,1,3.8,33.7,3511.550074,62,98,2,260000,408,2,Purple
8.22,197.3,120,50.85446882,-0.771376384,1,3.8,18.3,3511.550074,6,17,2,260000,408,2,Purple
1.83,44.0,122,50.847867,-0.76523142,1,3.8,38.9,3511.089687,43,57,2,320000,408,2,Purple
0.27,6.4,122,50.847867,-0.76523142,1,3.8,0.6,3511.089687,61,108,2,320000,408,2,Purple
0.9,21.6,120,50.83288904,-0.768265032,1,3.8,132.8,3510.057967,50,56,2,445000,408,0,Pink
1.2,28.7,120,50.83288904,-0.768265032,1,3.8,39.3,3510.057967,71,48,2,445000,408,0,Pink
1.0,24.1,122,50.83564774,-0.766360455,1,3.8,41.8,3510.246979,88,43,7,453000,408,0,Pink
5.12,122.8,122,50.83564774,-0.766360455,1,3.8,36.2,3510.246979,65,98,7,453000,408,0,Pink
0.12,2.9,122,50.83564774,-0.766360455,1,3.8,6.1,3510.246979,73,105,7,453000,408,0,Pink
2.9,69.7,122,50.83585031,-0.765957476,1,3.8,3.2,3510.260661,58,40,3,495000,408,0,Pink
0.17,4.0,122,50.83585031,-0.765957476,1,3.8,68.2,3510.260661,62,64,3,495000,408,0,Pink
0.15,3.7,122,50.83585031,-0.765957476,1,3.8,3.2,3510.260661,55,42,3,495000,408,0,Pink
1.27,30.5,122,50.8367173,-0.766303857,1,3.8,20.7,3510.320774,93,116,1,260000,408,2,Purple
0.93,22.2,122,50.8367173,-0.766303857,1,3.8,68.2,3510.320774,82,64,3,290000,408,2,Purple
2.01,48.3,122,50.8367173,-0.766303857,1,3.8,38.9,3510.320774,53,48,3,290000,408,2,Purple
2.07,49.8,122,50.83700699,-0.763086627,1,3.8,20.7,3510.338358,78,92,2,345000,408,0,Pink
0.15,3.7,122,50.83696832,-0.760289909,1,3.8,33.3,3510.333598,57,22,4,285000,408,2,Purple
2.12,50.9,122,50.83696832,-0.760289909,1,3.8,41.8,3510.333598,72,44,4,285000,408,2,Purple
2.09,50.2,122,50.84085543,-0.770697071,1,3.8,7.4,3510.609762,62,27,2,183000,408,2,Purple
7.0,168.1,122,50.84085543,-0.770697071,1,3.8,0.0,3510.609762,64,41,2,183000,408,2,Purple
2.86,68.7,120,50.83962016,-0.769536511,1,3.8,22.1,3510.523609,53,97,5,268500,408,2,Purple
0.08,1.9,120,50.83962016,-0.769536511,1,3.8,71.8,3510.523609,79,46,5,268500,408,2,Purple
4.95,118.7,120,50.83962016,-0.769536511,1,3.8,41.7,3510.523609,13,92,5,268500,408,2,Purple
2.85,68.4,120,50.83962016,-0.769536511,1,3.8,33.7,3510.523609,66,91,5,268500,408,2,Purple
1.23,29.6,120,50.83962016,-0.769536511,1,3.8,7.2,3510.523609,57,100,5,268500,408,2,Purple
4.02,96.4,120,50.83682226,-0.772848062,1,3.8,216.4,3510.332962,53,37,3,315000,408,2,Purple
1.02,24.5,120,50.83682226,-0.772848062,1,3.8,68.3,3510.332962,88,44,3,315000,408,2,Purple
3.98,95.6,120,50.83682226,-0.772848062,1,3.8,7.2,3510.332962,67,22,3,315000,408,2,Purple
1.01,24.2,120,50.83463882,-0.764498315,1,3.8,25.3,3510.175929,66,39,4,300000,408,2,Purple
0.08,1.9,120,50.83463882,-0.764498315,1,3.8,33.3,3510.175929,47,51,4,300000,408,2,Purple
3.83,91.9,120,50.83463882,-0.764498315,1,3.8,41.7,3510.175929,71,37,4,300000,408,2,Purple
1.05,25.2,122,50.834435,-0.767197177,1,3.8,20.7,3510.163887,102,21,1,323000,408,2,Purple
4.98,119.5,120,50.834435,-0.767197177,1,3.8,41.7,3510.163887,70,57,5,320000,408,2,Purple
1.09,26.2,120,50.834435,-0.767197177,1,3.8,41.7,3510.163887,49,92,5,320000,408,2,Purple
0.06,1.4,120,50.834435,-0.767197177,1,3.8,68.3,3510.163887,69,44,5,320000,408,2,Purple
1.12,26.8,120,50.834435,-0.767197177,1,3.8,22.1,3510.163887,72,59,5,320000,408,2,Purple
0.13,3.2,120,50.834435,-0.767197177,1,3.8,7.2,3510.163887,95,122,5,320000,408,2,Purple
1.17,28.2,122,50.83437351,-0.759833209,1,3.8,51.7,3510.154124,74,37,2,335000,408,2,Purple
0.08,1.9,120,50.83443041,-0.757573749,1,3.8,163.1,3510.156369,47,51,2,315000,408,2,Purple
0.19,4.6,120,50.83443041,-0.757573749,1,3.8,71.8,3510.156369,79,46,2,315000,408,2,Purple
5.1,122.4,150,50.83443041,-0.757573749,1,3.8,3.3,3510.156369,62,18,2,345000,408,0,Pink
1.3,31.2,150,50.83443041,-0.757573749,1,3.8,0.6,3510.156369,84,108,2,345000,408,0,Pink
3.85,92.5,120,50.832993,-0.759401173,1,3.8,41.7,3510.058498,71,37,3,113000,408,2,Purple
11.12,266.8,120,50.832993,-0.759401173,1,3.8,41.7,3510.058498,91,44,3,113000,408,2,Purple
0.87,20.8,120,50.832993,-0.759401173,1,3.8,38.9,3510.058498,63,83,3,113000,408,2,Purple
4.29,103.0,122,50.83381015,-0.756752369,1,3.8,67.1,3510.112939,72,98,3,233500,408,2,Purple
4.78,114.7,120,50.8311783,-0.766364657,1,3.8,51.7,3509.938435,71,38,4,399950,408,0,Pink
1.24,29.7,120,50.8311783,-0.766364657,1,3.8,82.1,3509.938435,53,64,4,399950,408,0,Pink
5.07,121.6,120,50.8311783,-0.766364657,1,3.8,33.3,3509.938435,11,23,4,399950,408,0,Pink
0.14,3.4,120,50.8311783,-0.766364657,1,3.8,68.3,3509.938435,60,56,4,399950,408,0,Pink
1.97,47.2,122,50.82732123,-0.76474825,1,3.8,3.2,3509.670947,77,101,2,552000,408,3,Dark Purple
1.04,24.9,122,50.82732123,-0.76474825,1,3.8,6.1,3509.670947,78,97,2,552000,408,3,Dark Purple
1.26,30.3,120,50.82800962,-0.766064791,1,3.8,156.3,3509.71946,65,42,2,525000,408,3,Dark Purple
0.06,1.4,120,50.82800962,-0.766064791,1,3.8,16.3,3509.71946,74,103,2,525000,408,3,Dark Purple
9.13,219.1,122,50.826173,-0.783705,1,3.8,33.3,3509.606089,38,23,1,320000,408,2,Purple
1.11,26.6,122,50.82515292,-0.788672511,1,3.8,20.7,3509.539503,102,21,1,527000,408,3,Dark Purple
1.08,26.0,120,50.82622632,-0.7889855,1,3.8,25.3,3509.613847,51,92,5,397000,408,0,Pink
2.08,49.9,120,50.82622632,-0.7889855,1,3.8,25.3,3509.613847,51,116,5,397000,408,0,Pink
0.97,23.4,120,50.82622632,-0.7889855,1,3.8,41.7,3509.613847,88,43,5,397000,408,0,Pink
1.17,28.0,120,50.82622632,-0.7889855,1,3.8,41.7,3509.613847,59,33,5,397000,408,0,Pink
3.93,94.2,120,50.82622632,-0.7889855,1,3.8,38.9,3509.613847,92,57,5,397000,408,0,Pink
0.77,18.5,120,50.82232189,-0.784514973,1,3.8,41.7,3509.340853,68,37,2,409000,408,0,Pink
0.08,1.9,120,50.82232189,-0.784514973,1,3.8,68.3,3509.340853,59,51,2,409000,408,0,Pink
